game_pk,season,official_date,game_number,double_header,day_night,games_in_series,series_game_number,series_description,away_score,away_team_id,away_team_name,away_wins,away_losses,home_score,home_team_id,home_team_name,home_wins,home_losses,venue_id,venue_name
413840,2015,2015-04-20,1,N,night,4,1,Regular Season,1,147,New York Yankees,6,7,2,116,Detroit Tigers,11,2,2394,Comerica Park
413836,2015,2015-04-20,1,N,night,4,1,Regular Season,6,113,Cincinnati Reds,6,7,1,158,Milwaukee Brewers,2,11,32,Miller Park
413839,2015,2015-04-20,1,N,night,3,1,Regular Season,1,142,Minnesota Twins,5,8,7,118,Kansas City Royals,10,3,7,Kauffman Stadium
413837,2015,2015-04-20,1,N,night,3,1,Regular Season,3,114,Cleveland Indians,4,8,4,145,Chicago White Sox,5,7,4,U.S. Cellular Field
413842,2015,2015-04-20,1,N,night,4,1,Regular Season,14,135,San Diego Padres,9,5,3,115,Colorado Rockies,7,6,19,Coors Field
413841,2015,2015-04-20,1,N,night,4,1,Regular Season,6,133,Oakland Athletics,7,7,3,108,Los Angeles Angels,5,8,1,Angel Stadium of Anaheim
413838,2015,2015-04-20,1,N,night,3,1,Regular Season,7,117,Houston Astros,7,6,5,136,Seattle Mariners,5,8,680,Safeco Field
413846,2015,2015-04-21,1,N,night,4,2,Regular Season,9,112,Chicago Cubs,8,5,8,134,Pittsburgh Pirates,6,8,31,PNC Park
413856,2015,2015-04-21,1,N,night,3,1,Regular Season,1,138,St. Louis Cardinals,8,4,2,120,Washington Nationals,7,7,3309,Nationals Park
413851,2015,2015-04-21,1,N,night,3,1,Regular Season,3,146,Miami Marlins,3,11,7,143,Philadelphia Phillies,5,9,2681,Citizens Bank Park
413844,2015,2015-04-21,1,N,night,3,1,Regular Season,6,110,Baltimore Orioles,7,7,13,141,Toronto Blue Jays,7,7,14,Rogers Centre
413853,2015,2015-04-21,1,N,night,4,2,Regular Season,5,147,New York Yankees,7,7,2,116,Detroit Tigers,11,3,2394,Comerica Park
413845,2015,2015-04-21,1,N,night,3,1,Regular Season,1,111,Boston Red Sox,9,5,0,139,Tampa Bay Rays,6,8,12,Tropicana Field
413843,2015,2015-04-21,1,N,night,3,1,Regular Season,1,144,Atlanta Braves,8,5,7,121,New York Mets,11,3,3289,Citi Field
413852,2015,2015-04-21,1,N,night,3,2,Regular Season,5,142,Minnesota Twins,5,9,6,118,Kansas City Royals,11,3,7,Kauffman Stadium
413848,2015,2015-04-21,1,N,night,3,2,Regular Season,6,114,Cleveland Indians,5,8,2,145,Chicago White Sox,5,8,4,U.S. Cellular Field
413847,2015,2015-04-21,1,N,night,4,2,Regular Season,16,113,Cincinnati Reds,7,7,10,158,Milwaukee Brewers,2,12,32,Miller Park
413855,2015,2015-04-21,1,N,night,4,2,Regular Season,7,135,San Diego Padres,10,5,6,115,Colorado Rockies,7,7,19,Coors Field
413857,2015,2015-04-21,1,N,night,2,1,Regular Season,7,140,Texas Rangers,6,8,1,109,Arizona Diamondbacks,7,7,15,Chase Field
413854,2015,2015-04-21,1,N,night,4,2,Regular Season,1,133,Oakland Athletics,7,8,14,108,Los Angeles Angels,6,8,1,Angel Stadium of Anaheim
413849,2015,2015-04-21,1,N,night,3,2,Regular Season,6,117,Houston Astros,8,6,3,136,Seattle Mariners,5,9,680,Safeco Field
413850,2015,2015-04-21,1,N,night,3,1,Regular Season,2,119,Los Angeles Dodgers,9,4,6,137,San Francisco Giants,5,10,2395,AT&T Park
413863,2015,2015-04-22,1,N,day,3,3,Regular Season,0,114,Cleveland Indians,5,9,6,145,Chicago White Sox,6,8,4,U.S. Cellular Field
413861,2015,2015-04-22,1,N,night,4,3,Regular Season,3,112,Chicago Cubs,8,6,4,134,Pittsburgh Pirates,7,8,31,PNC Park
413871,2015,2015-04-22,1,N,night,3,2,Regular Season,7,138,St. Louis Cardinals,9,4,5,120,Washington Nationals,7,8,3309,Nationals Park
413866,2015,2015-04-22,1,N,night,3,2,Regular Season,6,146,Miami Marlins,4,11,1,143,Philadelphia Phillies,5,10,2681,Citizens Bank Park
413859,2015,2015-04-22,1,N,night,3,2,Regular Season,2,110,Baltimore Orioles,7,8,4,141,Toronto Blue Jays,8,7,14,Rogers Centre
413868,2015,2015-04-22,1,N,night,4,3,Regular Season,13,147,New York Yankees,8,7,4,116,Detroit Tigers,11,4,2394,Comerica Park
413860,2015,2015-04-22,1,N,night,3,2,Regular Season,5,111,Boston Red Sox,9,6,7,139,Tampa Bay Rays,7,8,12,Tropicana Field
413858,2015,2015-04-22,1,N,night,3,2,Regular Season,2,144,Atlanta Braves,8,6,3,121,New York Mets,12,3,3289,Citi Field
413867,2015,2015-04-22,1,N,night,3,3,Regular Season,3,142,Minnesota Twins,6,9,0,118,Kansas City Royals,11,4,7,Kauffman Stadium
413862,2015,2015-04-22,1,N,night,4,3,Regular Season,2,113,Cincinnati Reds,8,7,1,158,Milwaukee Brewers,2,13,32,Miller Park
413870,2015,2015-04-22,1,N,night,4,3,Regular Season,4,135,San Diego Padres,10,6,5,115,Colorado Rockies,8,7,19,Coors Field
413872,2015,2015-04-22,1,N,night,2,2,Regular Season,5,140,Texas Rangers,6,9,8,109,Arizona Diamondbacks,8,7,15,Chase Field
413869,2015,2015-04-22,1,N,night,4,3,Regular Season,9,133,Oakland Athletics,8,8,2,108,Los Angeles Angels,6,9,1,Angel Stadium of Anaheim
413864,2015,2015-04-22,1,N,night,3,3,Regular Season,2,117,Houston Astros,8,7,3,136,Seattle Mariners,6,9,680,Safeco Field
413865,2015,2015-04-22,1,N,night,3,2,Regular Season,2,119,Los Angeles Dodgers,9,5,3,137,San Francisco Giants,6,10,2395,AT&T Park
413876,2015,2015-04-23,1,N,day,4,4,Regular Season,4,112,Chicago Cubs,8,7,5,134,Pittsburgh Pirates,8,8,31,PNC Park
413880,2015,2015-04-23,1,N,day,3,3,Regular Season,9,146,Miami Marlins,5,11,1,143,Philadelphia Phillies,5,11,2681,Citizens Bank Park
413881,2015,2015-04-23,1,N,day,4,4,Regular Season,2,147,New York Yankees,9,7,1,116,Detroit Tigers,11,5,2394,Comerica Park
413873,2015,2015-04-23,1,N,day,3,3,Regular Season,3,144,Atlanta Braves,8,7,6,121,New York Mets,13,3,3289,Citi Field
413877,2015,2015-04-23,1,N,day,4,4,Regular Season,2,113,Cincinnati Reds,8,8,4,158,Milwaukee Brewers,3,13,32,Miller Park
413883,2015,2015-04-23,1,N,day,4,4,Regular Season,1,135,San Diego Padres,10,7,2,115,Colorado Rockies,9,7,19,Coors Field
413879,2015,2015-04-23,1,N,day,3,3,Regular Season,2,119,Los Angeles Dodgers,9,6,3,137,San Francisco Giants,7,10,2395,AT&T Park
413884,2015,2015-04-23,1,N,day,3,3,Regular Season,4,138,St. Louis Cardinals,10,4,1,120,Washington Nationals,7,9,3309,Nationals Park
413882,2015,2015-04-23,1,N,day,4,4,Regular Season,0,133,Oakland Athletics,8,9,2,108,Los Angeles Angels,7,9,1,Angel Stadium of Anaheim
413874,2015,2015-04-23,1,N,night,3,3,Regular Season,6,110,Baltimore Orioles,7,9,7,141,Toronto Blue Jays,9,7,14,Rogers Centre
413875,2015,2015-04-23,1,N,night,3,3,Regular Season,1,111,Boston Red Sox,9,7,2,139,Tampa Bay Rays,8,8,12,Tropicana Field
413878,2015,2015-04-23,1,N,night,3,1,Regular Season,3,118,Kansas City Royals,12,4,2,145,Chicago White Sox,6,9,4,U.S. Cellular Field
413886,2015,2015-04-24,1,N,night,3,1,Regular Season,7,111,Boston Red Sox,10,7,5,110,Baltimore Orioles,7,10,2,Oriole Park at Camden Yards
413885,2015,2015-04-24,1,N,night,3,1,Regular Season,0,144,Atlanta Braves,8,8,1,143,Philadelphia Phillies,6,11,2681,Citizens Bank Park
413893,2015,2015-04-24,1,N,night,3,1,Regular Season,1,121,New York Mets,13,4,6,147,New York Yankees,10,7,3313,Yankee Stadium
413888,2015,2015-04-24,1,N,night,3,1,Regular Season,13,114,Cleveland Indians,6,9,1,116,Detroit Tigers,11,6,2394,Comerica Park
413887,2015,2015-04-24,1,N,night,2,1,Regular Season,7,112,Chicago Cubs,9,7,3,113,Cincinnati Reds,8,9,2602,Great American Ball Park
413898,2015,2015-04-24,1,N,night,3,1,Regular Season,3,141,Toronto Blue Jays,9,8,12,139,Tampa Bay Rays,9,8,12,Tropicana Field
413899,2015,2015-04-24,1,N,night,3,1,Regular Season,2,120,Washington Nationals,7,10,3,146,Miami Marlins,6,11,4169,Marlins Park
413890,2015,2015-04-24,1,N,night,3,2,Regular Season,2,118,Kansas City Royals,12,5,3,145,Chicago White Sox,7,9,4,U.S. Cellular Field
413896,2015,2015-04-24,1,N,night,3,1,Regular Season,3,138,St. Louis Cardinals,11,4,0,158,Milwaukee Brewers,3,14,32,Miller Park
413895,2015,2015-04-24,1,N,night,2,1,Regular Season,4,137,San Francisco Giants,7,11,6,115,Colorado Rockies,10,7,19,Coors Field
413894,2015,2015-04-24,1,N,night,3,1,Regular Season,4,134,Pittsburgh Pirates,9,8,1,109,Arizona Diamondbacks,8,8,15,Chase Field
413889,2015,2015-04-24,1,N,night,3,1,Regular Season,5,117,Houston Astros,9,7,4,133,Oakland Athletics,8,10,10,O.co Coliseum
413897,2015,2015-04-24,1,N,night,3,1,Regular Season,2,140,Texas Rangers,6,10,3,108,Los Angeles Angels,8,9,1,Angel Stadium of Anaheim
413891,2015,2015-04-24,1,N,night,3,1,Regular Season,3,119,Los Angeles Dodgers,10,6,0,135,San Diego Padres,10,8,2680,Petco Park
413892,2015,2015-04-24,1,N,night,3,1,Regular Season,0,142,Minnesota Twins,6,10,2,136,Seattle Mariners,7,9,680,Safeco Field
413903,2015,2015-04-25,1,N,day,3,2,Regular Season,1,114,Cleveland Indians,6,10,4,116,Detroit Tigers,12,6,2394,Comerica Park
413904,2015,2015-04-25,1,N,day,3,2,Regular Season,9,117,Houston Astros,10,7,3,133,Oakland Athletics,8,11,10,O.co Coliseum
413908,2015,2015-04-25,1,N,day,3,2,Regular Season,8,121,New York Mets,14,4,2,147,New York Yankees,10,8,3313,Yankee Stadium
413914,2015,2015-04-25,1,N,day,3,2,Regular Season,0,120,Washington Nationals,7,11,8,146,Miami Marlins,7,11,4169,Marlins Park
413913,2015,2015-04-25,1,N,night,3,2,Regular Season,2,141,Toronto Blue Jays,9,9,4,139,Tampa Bay Rays,10,8,12,Tropicana Field
413901,2015,2015-04-25,1,N,night,3,2,Regular Season,4,111,Boston Red Sox,10,8,5,110,Baltimore Orioles,8,10,2,Oriole Park at Camden Yards
413900,2015,2015-04-25,1,N,night,3,2,Regular Season,5,144,Atlanta Braves,9,8,2,143,Philadelphia Phillies,6,12,2681,Citizens Bank Park
413911,2015,2015-04-25,1,N,night,3,2,Regular Season,5,138,St. Louis Cardinals,12,4,3,158,Milwaukee Brewers,3,15,32,Miller Park
413909,2015,2015-04-25,1,N,night,3,2,Regular Season,2,134,Pittsburgh Pirates,10,8,1,109,Arizona Diamondbacks,8,9,15,Chase Field
413910,2015,2015-04-25,1,N,night,2,2,Regular Season,5,137,San Francisco Giants,8,11,4,115,Colorado Rockies,10,8,19,Coors Field
413906,2015,2015-04-25,1,N,night,3,2,Regular Season,11,119,Los Angeles Dodgers,11,6,8,135,San Diego Padres,10,9,2680,Petco Park
413912,2015,2015-04-25,1,N,night,3,2,Regular Season,1,140,Texas Rangers,6,11,4,108,Los Angeles Angels,9,9,1,Angel Stadium of Anaheim
413907,2015,2015-04-25,1,N,night,3,2,Regular Season,8,142,Minnesota Twins,7,10,5,136,Seattle Mariners,7,10,680,Safeco Field
413902,2015,2015-07-22,1,N,day,3,2,Regular Season,NA,112,Chicago Cubs,50,43,NA,113,Cincinnati Reds,42,50,2602,Great American Ball Park
413905,2015,2015-07-17,1,N,day,4,3,Regular Season,NA,118,Kansas City Royals,53,34,NA,145,Chicago White Sox,41,46,4,U.S. Cellular Field
413918,2015,2015-04-26,1,N,day,3,3,Regular Season,6,114,Cleveland Indians,6,11,8,116,Detroit Tigers,13,6,2394,Comerica Park
413917,2015,2015-04-26,1,N,day,2,2,Regular Season,5,112,Chicago Cubs,10,7,2,113,Cincinnati Reds,8,10,2602,Great American Ball Park
413928,2015,2015-04-26,1,N,day,3,3,Regular Season,1,141,Toronto Blue Jays,9,10,5,139,Tampa Bay Rays,11,8,12,Tropicana Field
413929,2015,2015-04-26,1,N,day,3,3,Regular Season,2,120,Washington Nationals,7,12,6,146,Miami Marlins,8,11,4169,Marlins Park
413916,2015,2015-04-26,1,N,day,3,3,Regular Season,7,111,Boston Red Sox,10,9,18,110,Baltimore Orioles,9,10,2,Oriole Park at Camden Yards
413915,2015,2015-04-26,1,N,day,3,3,Regular Season,4,144,Atlanta Braves,9,9,5,143,Philadelphia Phillies,7,12,2681,Citizens Bank Park
413890,2015,2015-04-24,1,N,day,3,2,Regular Season,2,118,Kansas City Royals,12,5,3,145,Chicago White Sox,7,9,4,U.S. Cellular Field
413920,2015,2015-04-26,1,N,day,3,3,Regular Season,3,118,Kansas City Royals,12,6,5,145,Chicago White Sox,8,9,4,U.S. Cellular Field
413926,2015,2015-04-26,1,N,day,3,3,Regular Season,3,138,St. Louis Cardinals,12,5,6,158,Milwaukee Brewers,4,15,32,Miller Park
413927,2015,2015-04-26,1,N,day,3,3,Regular Season,5,140,Texas Rangers,7,11,4,108,Los Angeles Angels,9,10,1,Angel Stadium of Anaheim
413919,2015,2015-04-26,1,N,day,3,3,Regular Season,7,117,Houston Astros,11,7,6,133,Oakland Athletics,8,12,10,O.co Coliseum
413924,2015,2015-04-26,1,N,day,3,3,Regular Season,8,134,Pittsburgh Pirates,11,8,0,109,Arizona Diamondbacks,8,10,15,Chase Field
413921,2015,2015-04-26,1,N,day,3,3,Regular Season,1,119,Los Angeles Dodgers,11,7,3,135,San Diego Padres,11,9,2680,Petco Park
413922,2015,2015-04-26,1,N,day,3,3,Regular Season,4,142,Minnesota Twins,8,10,2,136,Seattle Mariners,7,11,680,Safeco Field
413923,2015,2015-04-26,1,N,night,3,3,Regular Season,4,121,New York Mets,14,5,6,147,New York Yankees,11,8,3313,Yankee Stadium
413925,2015,2015-05-23,1,N,day,3,3,Regular Season,NA,137,San Francisco Giants,25,18,NA,115,Colorado Rockies,15,25,19,Coors Field
413934,2015,2015-04-27,1,N,night,3,1,Regular Season,6,118,Kansas City Royals,13,6,2,114,Cleveland Indians,6,12,5,Progressive Field
413942,2015,2015-04-27,1,N,night,3,1,Regular Season,5,141,Toronto Blue Jays,9,11,6,111,Boston Red Sox,11,9,3,Fenway Park
413941,2015,2015-04-27,1,N,night,3,1,Regular Season,1,139,Tampa Bay Rays,11,9,4,147,New York Yankees,12,8,3313,Yankee Stadium
413943,2015,2015-04-27,1,N,night,3,1,Regular Season,4,120,Washington Nationals,7,13,8,144,Atlanta Braves,10,9,16,Turner Field
413936,2015,2015-04-27,1,N,night,3,1,Regular Season,3,121,New York Mets,15,5,1,146,Miami Marlins,8,12,4169,Marlins Park
413935,2015,2015-04-27,1,N,night,3,1,Regular Season,6,158,Milwaukee Brewers,4,16,9,113,Cincinnati Reds,9,10,2602,Great American Ball Park
413938,2015,2015-04-27,1,N,night,3,1,Regular Season,0,134,Pittsburgh Pirates,11,9,4,112,Chicago Cubs,11,7,17,Wrigley Field
413939,2015,2015-04-27,1,N,night,3,1,Regular Season,3,136,Seattle Mariners,8,11,1,140,Texas Rangers,7,12,13,Globe Life Park in Arlington
413932,2015,2015-04-27,1,N,night,3,1,Regular Season,5,116,Detroit Tigers,14,6,4,142,Minnesota Twins,8,11,3312,Target Field
413937,2015,2015-04-27,1,N,night,4,1,Regular Season,4,143,Philadelphia Phillies,8,12,1,138,St. Louis Cardinals,12,6,2889,Busch Stadium
413931,2015,2015-04-27,1,N,night,3,1,Regular Season,5,115,Colorado Rockies,11,8,4,109,Arizona Diamondbacks,8,11,15,Chase Field
413933,2015,2015-04-27,1,N,night,3,1,Regular Season,9,117,Houston Astros,12,7,4,135,San Diego Padres,11,10,2680,Petco Park
413940,2015,2015-04-27,1,N,night,3,1,Regular Season,3,137,San Francisco Giants,8,12,8,119,Los Angeles Dodgers,12,7,22,Dodger Stadium
413930,2015,2015-05-28,1,N,night,3,1,Regular Season,NA,145,Chicago White Sox,21,24,NA,110,Baltimore Orioles,21,24,2,Oriole Park at Camden Yards
413949,2015,2015-04-28,1,N,night,3,2,Regular Season,11,118,Kansas City Royals,14,6,5,114,Cleveland Indians,6,13,5,Progressive Field
413957,2015,2015-04-28,1,N,night,3,2,Regular Season,11,141,Toronto Blue Jays,10,11,8,111,Boston Red Sox,11,10,3,Fenway Park
413956,2015,2015-04-28,1,N,night,3,2,Regular Season,2,139,Tampa Bay Rays,11,10,4,147,New York Yankees,13,8,3313,Yankee Stadium
413958,2015,2015-04-28,1,N,night,3,2,Regular Season,13,120,Washington Nationals,8,13,12,144,Atlanta Braves,10,10,16,Turner Field
413951,2015,2015-04-28,1,N,night,3,2,Regular Season,3,121,New York Mets,15,6,4,146,Miami Marlins,9,12,4169,Marlins Park
413950,2015,2015-04-28,1,N,night,3,2,Regular Season,2,158,Milwaukee Brewers,4,17,4,113,Cincinnati Reds,10,10,2602,Great American Ball Park
413953,2015,2015-04-28,1,N,night,3,2,Regular Season,2,134,Pittsburgh Pirates,11,10,6,112,Chicago Cubs,12,7,17,Wrigley Field
413954,2015,2015-04-28,1,N,night,3,2,Regular Season,2,136,Seattle Mariners,9,11,1,140,Texas Rangers,7,13,13,Globe Life Park in Arlington
413947,2015,2015-04-28,1,N,night,3,2,Regular Season,2,116,Detroit Tigers,14,7,3,142,Minnesota Twins,9,11,3312,Target Field
413952,2015,2015-04-28,1,N,night,4,2,Regular Season,5,143,Philadelphia Phillies,8,13,11,138,St. Louis Cardinals,13,6,2889,Busch Stadium
413946,2015,2015-04-28,1,N,night,3,2,Regular Season,5,115,Colorado Rockies,11,9,12,109,Arizona Diamondbacks,9,11,15,Chase Field
413944,2015,2015-04-28,1,N,night,3,1,Regular Season,2,108,Los Angeles Angels,9,11,6,133,Oakland Athletics,9,12,10,O.co Coliseum
413948,2015,2015-04-28,1,N,night,3,2,Regular Season,14,117,Houston Astros,13,7,3,135,San Diego Padres,11,11,2680,Petco Park
413955,2015,2015-04-28,1,N,night,3,2,Regular Season,2,137,San Francisco Giants,9,12,1,119,Los Angeles Dodgers,12,8,22,Dodger Stadium
413945,2015,2015-05-28,1,N,night,2,1,Regular Season,NA,145,Chicago White Sox,21,24,NA,110,Baltimore Orioles,21,24,2,Oriole Park at Camden Yards
413965,2015,2015-04-29,1,N,day,3,3,Regular Season,8,158,Milwaukee Brewers,5,17,3,113,Cincinnati Reds,10,11,2602,Great American Ball Park
413971,2015,2015-04-29,1,N,day,3,3,Regular Season,3,139,Tampa Bay Rays,12,10,2,147,New York Yankees,13,9,3313,Yankee Stadium
413962,2015,2015-04-29,1,N,day,3,3,Regular Season,10,116,Detroit Tigers,15,7,7,142,Minnesota Twins,9,12,3312,Target Field
413960,2015,2015-04-29,1,N,day,1,1,Regular Season,2,145,Chicago White Sox,8,10,8,110,Baltimore Orioles,10,10,2,Oriole Park at Camden Yards
413963,2015,2015-04-29,1,N,day,3,3,Regular Season,7,117,Houston Astros,14,7,2,135,San Diego Padres,11,12,2680,Petco Park
413964,2015,2015-04-29,1,N,night,3,3,Regular Season,5,118,Kansas City Royals,14,7,7,114,Cleveland Indians,7,13,5,Progressive Field
413972,2015,2015-04-29,1,N,night,3,3,Regular Season,1,141,Toronto Blue Jays,10,12,4,111,Boston Red Sox,12,10,3,Fenway Park
413973,2015,2015-04-29,1,N,night,3,3,Regular Season,13,120,Washington Nationals,9,13,4,144,Atlanta Braves,10,11,16,Turner Field
413966,2015,2015-04-29,1,N,night,3,3,Regular Season,3,121,New York Mets,15,7,7,146,Miami Marlins,10,12,4169,Marlins Park
413968,2015,2015-04-29,1,N,night,3,3,Regular Season,8,134,Pittsburgh Pirates,12,10,1,112,Chicago Cubs,12,8,17,Wrigley Field
413969,2015,2015-04-29,1,N,night,3,3,Regular Season,5,136,Seattle Mariners,10,11,2,140,Texas Rangers,7,14,13,Globe Life Park in Arlington
413967,2015,2015-04-29,1,N,night,4,3,Regular Season,2,143,Philadelphia Phillies,8,14,5,138,St. Louis Cardinals,14,6,2889,Busch Stadium
413961,2015,2015-04-29,1,N,night,3,3,Regular Season,1,115,Colorado Rockies,11,10,9,109,Arizona Diamondbacks,10,11,15,Chase Field
413959,2015,2015-04-29,1,N,night,3,2,Regular Season,6,108,Los Angeles Angels,10,11,3,133,Oakland Athletics,9,13,10,O.co Coliseum
413970,2015,2015-04-29,1,N,night,3,3,Regular Season,3,137,San Francisco Giants,9,13,7,119,Los Angeles Dodgers,13,8,22,Dodger Stadium
413978,2015,2015-04-30,1,N,day,4,4,Regular Season,3,143,Philadelphia Phillies,8,15,9,138,St. Louis Cardinals,15,6,2889,Busch Stadium
413974,2015,2015-04-30,1,N,day,3,3,Regular Season,6,108,Los Angeles Angels,11,11,5,133,Oakland Athletics,9,14,10,O.co Coliseum
413981,2015,2015-04-30,1,N,night,4,1,Regular Season,8,120,Washington Nationals,10,13,2,121,New York Mets,15,8,3289,Citi Field
413980,2015,2015-04-30,1,N,night,4,1,Regular Season,5,141,Toronto Blue Jays,11,12,1,114,Cleveland Indians,7,14,5,Progressive Field
413976,2015,2015-04-30,1,N,night,4,1,Regular Season,5,113,Cincinnati Reds,11,11,1,144,Atlanta Braves,10,12,16,Turner Field
413977,2015,2015-04-30,1,N,night,4,1,Regular Season,1,116,Detroit Tigers,15,8,8,118,Kansas City Royals,15,7,7,Kauffman Stadium
413979,2015,2015-04-30,1,N,night,4,1,Regular Season,2,136,Seattle Mariners,10,12,3,117,Houston Astros,15,7,2392,Minute Maid Park
413975,2015,2015-04-30,1,N,night,4,1,Regular Season,2,145,Chicago White Sox,8,11,12,142,Minnesota Twins,10,12,3312,Target Field
413988,2015,2015-05-01,1,N,day,3,1,Regular Season,0,158,Milwaukee Brewers,5,18,1,112,Chicago Cubs,13,8,17,Wrigley Field
413994,2015,2015-05-01,1,N,night,3,1,Regular Season,2,139,Tampa Bay Rays,13,10,0,110,Baltimore Orioles,10,11,12,Tropicana Field
413996,2015,2015-05-01,1,N,night,4,2,Regular Season,0,120,Washington Nationals,10,14,4,121,New York Mets,16,8,3289,Citi Field
413995,2015,2015-05-01,1,N,night,4,2,Regular Season,4,141,Toronto Blue Jays,11,13,9,114,Cleveland Indians,8,14,5,Progressive Field
413991,2015,2015-05-01,1,N,night,3,1,Regular Season,3,143,Philadelphia Phillies,8,16,4,146,Miami Marlins,11,12,4169,Marlins Park
413989,2015,2015-05-01,1,N,night,3,1,Regular Season,3,147,New York Yankees,14,9,2,111,Boston Red Sox,12,11,3,Fenway Park
413985,2015,2015-05-01,1,N,night,4,2,Regular Season,3,113,Cincinnati Reds,11,12,4,144,Atlanta Braves,11,12,16,Turner Field
413990,2015,2015-05-01,1,N,night,3,1,Regular Season,7,133,Oakland Athletics,10,14,5,140,Texas Rangers,7,15,13,Globe Life Park in Arlington
413987,2015,2015-05-01,1,N,night,4,2,Regular Season,1,116,Detroit Tigers,15,9,4,118,Kansas City Royals,16,7,7,Kauffman Stadium
413993,2015,2015-05-01,1,N,night,4,2,Regular Season,3,136,Seattle Mariners,10,13,4,117,Houston Astros,16,7,2392,Minute Maid Park
413984,2015,2015-05-01,1,N,night,4,2,Regular Season,0,145,Chicago White Sox,8,12,1,142,Minnesota Twins,11,12,3312,Target Field
413992,2015,2015-05-01,1,N,night,3,1,Regular Season,1,134,Pittsburgh Pirates,12,11,2,138,St. Louis Cardinals,16,6,2889,Busch Stadium
413983,2015,2015-05-01,1,N,night,3,1,Regular Season,0,109,Arizona Diamondbacks,10,12,8,119,Los Angeles Dodgers,14,8,22,Dodger Stadium
413986,2015,2015-05-01,1,N,night,3,1,Regular Season,3,115,Colorado Rockies,11,11,14,135,San Diego Padres,12,12,2680,Petco Park
413982,2015,2015-05-01,1,N,night,3,1,Regular Season,2,108,Los Angeles Angels,11,12,3,137,San Francisco Giants,10,13,2395,AT&T Park
414004,2015,2015-05-02,1,N,day,3,2,Regular Season,4,147,New York Yankees,15,9,2,111,Boston Red Sox,12,12,3,Fenway Park
413999,2015,2015-05-02,1,N,day,4,3,Regular Season,3,145,Chicago White Sox,8,13,5,142,Minnesota Twins,12,12,3312,Target Field
414007,2015,2015-05-02,1,N,day,3,2,Regular Season,1,134,Pittsburgh Pirates,12,12,2,138,St. Louis Cardinals,17,6,2889,Busch Stadium
414003,2015,2015-05-02,1,N,day,3,2,Regular Season,6,158,Milwaukee Brewers,6,18,1,112,Chicago Cubs,13,9,17,Wrigley Field
413997,2015,2015-05-02,1,N,day,3,2,Regular Season,4,108,Los Angeles Angels,11,13,5,137,San Francisco Giants,11,13,2395,AT&T Park
414010,2015,2015-05-02,1,N,day,4,3,Regular Season,11,141,Toronto Blue Jays,12,13,4,114,Cleveland Indians,8,15,5,Progressive Field
